id_lower,year,radio,population,users,attractiveness,cells_to_build
-105.49072688274978_27.375202816142718,NA,NA,1,0,0.0,0
-105.49072688274978_27.45494572067861,NA,NA,1,0,0.0,0
-105.49072688274978_27.53463100303685,NA,NA,16,4,0.0,0
-105.49072688274978_27.61425855083609,NA,NA,13,3,0.0,0
-106.29921063845734_28.01152637503609,NA,NA,11,2,0.0,0
-106.29921063845734_28.486319482889648,NA,NA,30,7,0.0,0
-106.29921063845734_28.565245642321226,NA,NA,32,8,0.0,0
-106.29921063845734_28.644112654258493,NA,NA,5,1,0.0,0
-106.02971605322148_28.090805185022827,NA,NA,4,1,0.0,0
-106.02971605322148_28.170025488556703,NA,NA,2,0,0.0,0
-106.02971605322148_28.24918717747822,NA,NA,4,1,0.0,0
-106.02971605322148_28.328290144155623,NA,NA,10,2,0.0,0
-106.02971605322148_28.407334281484882,NA,NA,4,1,0.0,0
-105.93988452480951_27.93218916728376,NA,NA,5,1,0.0,0
-105.93988452480951_28.090805185022827,NA,NA,0,0,0.0,0
-105.93988452480951_28.170025488556703,NA,NA,3,0,0.0,0
-105.93988452480951_28.24918717747822,NA,NA,1,0,0.0,0
-105.93988452480951_28.328290144155623,NA,NA,5,1,0.0,0
-105.93988452480951_28.407334281484882,NA,NA,5,1,0.0,0
-105.85005299639758_27.93218916728376,NA,NA,0,0,0.0,0
-105.85005299639758_28.090805185022827,NA,NA,13,3,0.0,0
-105.85005299639758_28.170025488556703,NA,NA,0,0,0.0,0
-105.85005299639758_28.24918717747822,NA,NA,1,0,0.0,0
-105.85005299639758_28.328290144155623,NA,NA,18,4,0.0,0
-105.85005299639758_28.407334281484882,NA,NA,18,4,0.0,0
-105.76022146798562_27.93218916728376,NA,NA,2,0,0.0,0
-105.76022146798562_28.170025488556703,NA,NA,1,0,0.0,0
-105.76022146798562_28.24918717747822,NA,NA,0,0,0.0,0
-105.76022146798562_28.328290144155623,NA,NA,1,0,0.0,0
-105.76022146798562_28.407334281484882,NA,NA,15,3,0.0,0
-105.76022146798562_28.565245642321226,NA,NA,31,7,0.0,0
-105.76022146798562_28.644112654258493,NA,NA,31,7,0.0,0
-105.67038993957365_27.93218916728376,NA,NA,2,0,0.0,0
-105.67038993957365_28.01152637503609,NA,NA,2,0,0.0,0
-105.67038993957365_28.24918717747822,NA,NA,5,1,0.0,0
-105.67038993957365_28.328290144155623,NA,NA,14,3,0.0,0
-105.58055841116172_27.93218916728376,NA,NA,3,0,0.0,0
-105.58055841116172_28.01152637503609,NA,NA,1,0,0.0,0
-105.49072688274978_28.565245642321226,NA,NA,23,5,0.0,0
-105.49072688274978_28.644112654258493,NA,NA,8,2,0.0,0
-106.29921063845734_29.19451685496179,NA,NA,1,0,0.0,0
-106.29921063845734_29.27290695146803,NA,NA,4,1,0.0,0
-106.29921063845734_29.351236974517178,NA,NA,7,1,0.0,0
-106.29921063845734_29.429506823858794,NA,NA,10,2,0.0,0
-106.20937911004538_29.19451685496179,NA,NA,3,0,0.0,0
-106.20937911004538_29.27290695146803,NA,NA,1,0,0.0,0
-106.20937911004538_29.351236974517178,NA,NA,1,0,0.0,0
-106.20937911004538_29.429506823858794,NA,NA,0,0,0.0,0
-106.11954758163344_28.88035775780543,NA,NA,28,7,0.0,0
-106.11954758163344_28.95898713510335,NA,NA,3,0,0.0,0
-106.11954758163344_29.037556845212443,NA,NA,9,2,0.0,0
-106.11954758163344_29.116066785775388,NA,NA,2,0,0.0,0
-106.11954758163344_29.19451685496179,NA,NA,1,0,0.0,0
-106.11954758163344_29.27290695146803,NA,NA,1,0,0.0,0
-106.11954758163344_29.351236974517178,NA,NA,0,0,0.0,0
-106.11954758163344_29.429506823858794,NA,NA,0,0,0.0,0
-106.02971605322148_28.88035775780543,NA,NA,28,7,0.0,0
-106.02971605322148_28.95898713510335,NA,NA,12,3,0.0,0
-106.02971605322148_29.429506823858794,NA,NA,0,0,0.0,0
-105.93988452480951_29.116066785775388,NA,NA,3,0,0.0,0
-105.93988452480951_29.19451685496179,NA,NA,6,1,0.0,0
-105.93988452480951_29.27290695146803,NA,NA,2,0,0.0,0
-105.85005299639758_28.95898713510335,NA,NA,6,1,0.0,0
-105.85005299639758_29.037556845212443,NA,NA,3,0,0.0,0
-105.85005299639758_29.116066785775388,NA,NA,4,1,0.0,0
-105.85005299639758_29.19451685496179,NA,NA,0,0,0.0,0
-105.85005299639758_29.27290695146803,NA,NA,1,0,0.0,0
-105.85005299639758_29.351236974517178,NA,NA,4,1,0.0,0
-105.85005299639758_29.429506823858794,NA,NA,0,0,0.0,0
-105.76022146798562_29.037556845212443,NA,NA,2,0,0.0,0
-105.76022146798562_29.116066785775388,NA,NA,0,0,0.0,0
-105.76022146798562_29.19451685496179,NA,NA,0,0,0.0,0
-105.76022146798562_29.27290695146803,NA,NA,0,0,0.0,0
-105.76022146798562_29.351236974517178,NA,NA,0,0,0.0,0
-105.76022146798562_29.429506823858794,NA,NA,10,2,0.0,0
-105.67038993957365_28.801668816203076,NA,NA,3,0,0.0,0
-105.67038993957365_28.88035775780543,NA,NA,11,2,0.0,0
-105.67038993957365_29.116066785775388,NA,NA,0,0,0.0,0
-105.67038993957365_29.19451685496179,NA,NA,0,0,0.0,0
-105.67038993957365_29.27290695146803,NA,NA,2,0,0.0,0
-105.67038993957365_29.351236974517178,NA,NA,1,0,0.0,0
-105.67038993957365_29.429506823858794,NA,NA,2,0,0.0,0
-105.58055841116172_28.722920413707833,NA,NA,1,0,0.0,0
-105.58055841116172_28.801668816203076,NA,NA,1,0,0.0,0
-105.58055841116172_28.88035775780543,NA,NA,3,0,0.0,0
-105.58055841116172_28.95898713510335,NA,NA,6,1,0.0,0
-105.58055841116172_29.19451685496179,NA,NA,0,0,0.0,0
-105.58055841116172_29.27290695146803,NA,NA,1,0,0.0,0
-105.58055841116172_29.351236974517178,NA,NA,0,0,0.0,0
-105.58055841116172_29.429506823858794,NA,NA,0,0,0.0,0
-105.49072688274978_28.722920413707833,NA,NA,19,4,0.0,0
-105.49072688274978_28.801668816203076,NA,NA,4,1,0.0,0
-105.49072688274978_28.88035775780543,NA,NA,2,0,0.0,0
-105.49072688274978_28.95898713510335,NA,NA,5,1,0.0,0
-105.49072688274978_29.037556845212443,NA,NA,1,0,0.0,0
-105.49072688274978_29.27290695146803,NA,NA,2,0,0.0,0
-105.49072688274978_29.351236974517178,NA,NA,1,0,0.0,0
-105.49072688274978_29.429506823858794,NA,NA,2,0,0.0,0
-106.29921063845734_29.507716399768807,NA,NA,18,4,0.0,0
-106.29921063845734_29.74198249756019,NA,NA,1,0,0.0,0
-106.29921063845734_29.819949993024082,NA,NA,1,0,0.0,0
-106.29921063845734_29.897856724325163,NA,NA,5,1,0.0,0
-106.29921063845734_30.053487508684874,NA,NA,7,1,0.0,0
-106.29921063845734_30.131211370178782,NA,NA,5,1,0.0,0
-106.29921063845734_30.20887408437997,NA,NA,1,0,0.0,0
-106.20937911004538_29.507716399768807,NA,NA,0,0,0.0,0
-106.20937911004538_29.585865603049324,NA,NA,0,0,0.0,0
-106.20937911004538_29.66395433502847,NA,NA,12,3,0.0,0
-106.20937911004538_29.74198249756019,NA,NA,3,0,0.0,0
-106.20937911004538_29.819949993024082,NA,NA,0,0,0.0,0
-106.20937911004538_30.053487508684874,NA,NA,0,0,0.0,0
-106.20937911004538_30.131211370178782,NA,NA,0,0,0.0,0
-106.20937911004538_30.20887408437997,NA,NA,0,0,0.0,0
-106.11954758163344_29.507716399768807,NA,NA,0,0,0.0,0
-106.11954758163344_29.585865603049324,NA,NA,2,0,0.0,0
-106.11954758163344_29.74198249756019,NA,NA,12,3,0.0,0
-106.11954758163344_29.819949993024082,NA,NA,0,0,0.0,0
-106.11954758163344_29.897856724325163,NA,NA,10,2,0.0,0
-106.11954758163344_30.053487508684874,NA,NA,0,0,0.0,0
-106.11954758163344_30.131211370178782,NA,NA,0,0,0.0,0
-106.11954758163344_30.20887408437997,NA,NA,0,0,0.0,0
-106.02971605322148_29.507716399768807,NA,NA,0,0,0.0,0
-106.02971605322148_29.585865603049324,NA,NA,5,1,0.0,0
-106.02971605322148_29.66395433502847,NA,NA,16,4,0.0,0
-106.02971605322148_29.74198249756019,NA,NA,6,1,0.0,0
-106.02971605322148_29.819949993024082,NA,NA,0,0,0.0,0
-106.02971605322148_29.897856724325163,NA,NA,0,0,0.0,0
-106.02971605322148_30.053487508684874,NA,NA,0,0,0.0,0
-106.02971605322148_30.131211370178782,NA,NA,0,0,0.0,0
-106.02971605322148_30.20887408437997,NA,NA,0,0,0.0,0
-105.93988452480951_29.66395433502847,NA,NA,3,0,0.0,0
-105.93988452480951_29.74198249756019,NA,NA,3,0,0.0,0
-105.93988452480951_29.819949993024082,NA,NA,0,0,0.0,0
-105.93988452480951_29.897856724325163,NA,NA,0,0,0.0,0
-105.93988452480951_29.975702594893676,NA,NA,0,0,0.0,0
-105.93988452480951_30.053487508684874,NA,NA,0,0,0.0,0
-105.93988452480951_30.131211370178782,NA,NA,0,0,0.0,0
-105.93988452480951_30.20887408437997,NA,NA,0,0,0.0,0
-105.85005299639758_29.507716399768807,NA,NA,0,0,0.0,0
-105.85005299639758_29.585865603049324,NA,NA,0,0,0.0,0
-105.85005299639758_29.66395433502847,NA,NA,0,0,0.0,0
-105.85005299639758_29.74198249756019,NA,NA,0,0,0.0,0
-105.85005299639758_29.819949993024082,NA,NA,0,0,0.0,0
-105.85005299639758_29.897856724325163,NA,NA,0,0,0.0,0
-105.85005299639758_29.975702594893676,NA,NA,0,0,0.0,0
-105.85005299639758_30.053487508684874,NA,NA,0,0,0.0,0
-105.85005299639758_30.131211370178782,NA,NA,0,0,0.0,0
-105.85005299639758_30.20887408437997,NA,NA,0,0,0.0,0
-105.76022146798562_29.507716399768807,NA,NA,1,0,0.0,0
-105.76022146798562_29.585865603049324,NA,NA,0,0,0.0,0
-105.76022146798562_29.66395433502847,NA,NA,0,0,0.0,0
-105.76022146798562_29.74198249756019,NA,NA,0,0,0.0,0
-105.76022146798562_29.819949993024082,NA,NA,0,0,0.0,0
-105.76022146798562_29.897856724325163,NA,NA,3,0,0.0,0
-105.76022146798562_29.975702594893676,NA,NA,1,0,0.0,0
-105.76022146798562_30.053487508684874,NA,NA,0,0,0.0,0
-105.76022146798562_30.131211370178782,NA,NA,0,0,0.0,0
-105.76022146798562_30.20887408437997,NA,NA,0,0,0.0,0
-105.67038993957365_29.507716399768807,NA,NA,0,0,0.0,0
-105.67038993957365_29.585865603049324,NA,NA,1,0,0.0,0
-105.67038993957365_29.66395433502847,NA,NA,11,2,0.0,0
-105.67038993957365_29.74198249756019,NA,NA,1,0,0.0,0
-105.67038993957365_29.819949993024082,NA,NA,3,0,0.0,0
-105.67038993957365_29.897856724325163,NA,NA,2,0,0.0,0
-105.67038993957365_29.975702594893676,NA,NA,7,1,0.0,0
-105.67038993957365_30.053487508684874,NA,NA,5,1,0.0,0
-105.67038993957365_30.131211370178782,NA,NA,3,0,0.0,0
-105.67038993957365_30.20887408437997,NA,NA,2,0,0.0,0
-105.58055841116172_29.507716399768807,NA,NA,5,1,0.0,0
-105.58055841116172_29.585865603049324,NA,NA,3,0,0.0,0
-105.58055841116172_29.66395433502847,NA,NA,2,0,0.0,0
-105.58055841116172_29.74198249756019,NA,NA,11,2,0.0,0
-105.58055841116172_29.819949993024082,NA,NA,1,0,0.0,0
-105.58055841116172_29.897856724325163,NA,NA,1,0,0.0,0
-105.58055841116172_29.975702594893676,NA,NA,6,1,0.0,0
-105.58055841116172_30.053487508684874,NA,NA,1,0,0.0,0
-105.58055841116172_30.131211370178782,NA,NA,1,0,0.0,0
-105.58055841116172_30.20887408437997,NA,NA,0,0,0.0,0
-105.49072688274978_29.507716399768807,NA,NA,2,0,0.0,0
-105.49072688274978_29.585865603049324,NA,NA,0,0,0.0,0
-105.49072688274978_29.66395433502847,NA,NA,3,0,0.0,0
-105.49072688274978_29.74198249756019,NA,NA,1,0,0.0,0
-105.49072688274978_29.819949993024082,NA,NA,1,0,0.0,0
-105.49072688274978_29.897856724325163,NA,NA,1,0,0.0,0
-105.49072688274978_29.975702594893676,NA,NA,2,0,0.0,0
-105.49072688274978_30.053487508684874,NA,NA,0,0,0.0,0
-105.49072688274978_30.131211370178782,NA,NA,0,0,0.0,0
-105.49072688274978_30.20887408437997,NA,NA,0,0,0.0,0
-106.29921063845734_30.286475556817294,NA,NA,0,0,0.0,0
-106.29921063845734_30.36401569354365,NA,NA,0,0,0.0,0
-106.29921063845734_30.441494401135728,NA,NA,0,0,0.0,0
-106.29921063845734_30.518911586693704,NA,NA,0,0,0.0,0
-106.29921063845734_30.596267157841,NA,NA,0,0,0.0,0
-106.29921063845734_30.67356102272396,NA,NA,0,0,0.0,0
-106.29921063845734_30.750793090011584,NA,NA,0,0,0.0,0
-106.29921063845734_30.82796326889521,NA,NA,0,0,0.0,0
-106.29921063845734_30.9050714690882,NA,NA,0,0,0.0,0
-106.29921063845734_30.98211760082562,NA,NA,0,0,0.0,0
-106.20937911004538_30.286475556817294,NA,NA,0,0,0.0,0
-106.20937911004538_30.36401569354365,NA,NA,0,0,0.0,0
-106.20937911004538_30.441494401135728,NA,NA,0,0,0.0,0
-106.20937911004538_30.518911586693704,NA,NA,0,0,0.0,0
-106.20937911004538_30.596267157841,NA,NA,0,0,0.0,0
-106.20937911004538_30.67356102272396,NA,NA,0,0,0.0,0
-106.20937911004538_30.750793090011584,NA,NA,0,0,0.0,0
-106.20937911004538_30.82796326889521,NA,NA,1,0,0.0,0
-106.20937911004538_30.9050714690882,NA,NA,0,0,0.0,0
-106.20937911004538_30.98211760082562,NA,NA,2,0,0.0,0
-106.11954758163344_30.286475556817294,NA,NA,0,0,0.0,0
-106.11954758163344_30.36401569354365,NA,NA,0,0,0.0,0
-106.11954758163344_30.441494401135728,NA,NA,0,0,0.0,0
-106.11954758163344_30.518911586693704,NA,NA,0,0,0.0,0
-106.11954758163344_30.596267157841,NA,NA,0,0,0.0,0
-106.11954758163344_30.67356102272396,NA,NA,0,0,0.0,0
-106.11954758163344_30.750793090011584,NA,NA,0,0,0.0,0
-106.11954758163344_30.82796326889521,NA,NA,4,1,0.0,0
-106.11954758163344_30.9050714690882,NA,NA,3,0,0.0,0
-106.11954758163344_30.98211760082562,NA,NA,3,0,0.0,0
-106.02971605322148_30.286475556817294,NA,NA,0,0,0.0,0
-106.02971605322148_30.36401569354365,NA,NA,0,0,0.0,0
-106.02971605322148_30.441494401135728,NA,NA,0,0,0.0,0
-106.02971605322148_30.518911586693704,NA,NA,0,0,0.0,0
-106.02971605322148_30.596267157841,NA,NA,0,0,0.0,0
-106.02971605322148_30.67356102272396,NA,NA,0,0,0.0,0
-106.02971605322148_30.750793090011584,NA,NA,0,0,0.0,0
-106.02971605322148_30.82796326889521,NA,NA,5,1,0.0,0
-106.02971605322148_30.9050714690882,NA,NA,1,0,0.0,0
-106.02971605322148_30.98211760082562,NA,NA,1,0,0.0,0
-105.93988452480951_30.286475556817294,NA,NA,0,0,0.0,0
-105.93988452480951_30.36401569354365,NA,NA,0,0,0.0,0
-105.93988452480951_30.441494401135728,NA,NA,0,0,0.0,0
-105.93988452480951_30.518911586693704,NA,NA,0,0,0.0,0
-105.93988452480951_30.596267157841,NA,NA,0,0,0.0,0
-105.93988452480951_30.67356102272396,NA,NA,0,0,0.0,0
-105.93988452480951_30.750793090011584,NA,NA,7,1,0.0,0
-105.93988452480951_30.82796326889521,NA,NA,6,1,0.0,0
-105.93988452480951_30.9050714690882,NA,NA,15,3,0.0,0
-105.93988452480951_30.98211760082562,NA,NA,0,0,0.0,0
-105.85005299639758_30.286475556817294,NA,NA,0,0,0.0,0
-105.85005299639758_30.36401569354365,NA,NA,0,0,0.0,0
-105.85005299639758_30.441494401135728,NA,NA,0,0,0.0,0
-105.85005299639758_30.518911586693704,NA,NA,0,0,0.0,0
-105.85005299639758_30.596267157841,NA,NA,0,0,0.0,0
-105.85005299639758_30.67356102272396,NA,NA,2,0,0.0,0
-105.85005299639758_30.82796326889521,NA,NA,10,2,0.0,0
-105.85005299639758_30.9050714690882,NA,NA,8,2,0.0,0
-105.85005299639758_30.98211760082562,NA,NA,0,0,0.0,0
-105.76022146798562_30.286475556817294,NA,NA,0,0,0.0,0
-105.76022146798562_30.36401569354365,NA,NA,0,0,0.0,0
-105.76022146798562_30.441494401135728,NA,NA,0,0,0.0,0
-105.76022146798562_30.518911586693704,NA,NA,0,0,0.0,0
-105.76022146798562_30.596267157841,NA,NA,0,0,0.0,0
-105.76022146798562_30.67356102272396,NA,NA,0,0,0.0,0
-105.76022146798562_30.750793090011584,NA,NA,0,0,0.0,0
-105.76022146798562_30.82796326889521,NA,NA,1,0,0.0,0
-105.76022146798562_30.9050714690882,NA,NA,5,1,0.0,0
-105.76022146798562_30.98211760082562,NA,NA,0,0,0.0,0
-105.67038993957365_30.286475556817294,NA,NA,0,0,0.0,0
-105.67038993957365_30.36401569354365,NA,NA,0,0,0.0,0
-105.67038993957365_30.441494401135728,NA,NA,0,0,0.0,0
-105.67038993957365_30.518911586693704,NA,NA,0,0,0.0,0
-105.67038993957365_30.596267157841,NA,NA,0,0,0.0,0
-105.67038993957365_30.67356102272396,NA,NA,0,0,0.0,0
-105.67038993957365_30.750793090011584,NA,NA,1,0,0.0,0
-105.67038993957365_30.82796326889521,NA,NA,0,0,0.0,0
-105.67038993957365_30.9050714690882,NA,NA,0,0,0.0,0
-105.67038993957365_30.98211760082562,NA,NA,0,0,0.0,0
-105.58055841116172_30.286475556817294,NA,NA,0,0,0.0,0
-105.58055841116172_30.36401569354365,NA,NA,0,0,0.0,0
-105.58055841116172_30.441494401135728,NA,NA,0,0,0.0,0
-105.58055841116172_30.518911586693704,NA,NA,0,0,0.0,0
-105.58055841116172_30.596267157841,NA,NA,0,0,0.0,0
-105.58055841116172_30.67356102272396,NA,NA,2,0,0.0,0
-105.58055841116172_30.750793090011584,NA,NA,1,0,0.0,0
-105.58055841116172_30.82796326889521,NA,NA,0,0,0.0,0
-105.58055841116172_30.9050714690882,NA,NA,0,0,0.0,0
-105.58055841116172_30.98211760082562,NA,NA,1,0,0.0,0
-105.49072688274978_30.286475556817294,NA,NA,0,0,0.0,0
-105.49072688274978_30.36401569354365,NA,NA,0,0,0.0,0
-105.49072688274978_30.441494401135728,NA,NA,1,0,0.0,0
-105.49072688274978_30.518911586693704,NA,NA,1,0,0.0,0
-105.49072688274978_30.596267157841,NA,NA,0,0,0.0,0
-105.49072688274978_30.67356102272396,NA,NA,3,0,0.0,0
-105.49072688274978_30.750793090011584,NA,NA,0,0,0.0,0
-105.49072688274978_30.82796326889521,NA,NA,0,0,0.0,0
-105.49072688274978_30.9050714690882,NA,NA,4,1,0.0,0
-105.49072688274978_30.98211760082562,NA,NA,4,1,0.0,0
-106.29921063845734_31.059101574863902,NA,NA,0,0,0.0,0
-106.29921063845734_31.13602330248053,NA,NA,0,0,0.0,0
-106.29921063845734_31.21288269547368,NA,NA,2,0,0.0,0
-106.29921063845734_31.28967966616186,NA,NA,4,1,0.0,0
-106.20937911004538_31.059101574863902,NA,NA,1,0,0.0,0
-106.20937911004538_31.13602330248053,NA,NA,0,0,0.0,0
-106.20937911004538_31.21288269547368,NA,NA,0,0,0.0,0
-106.20937911004538_31.28967966616186,NA,NA,1,0,0.0,0
-106.11954758163344_31.059101574863902,NA,NA,0,0,0.0,0
-106.11954758163344_31.13602330248053,NA,NA,0,0,0.0,0
-106.11954758163344_31.21288269547368,NA,NA,0,0,0.0,0
-106.11954758163344_31.28967966616186,NA,NA,4,1,0.0,0
-106.02971605322148_31.059101574863902,NA,NA,5,1,0.0,0
-106.02971605322148_31.13602330248053,NA,NA,1,0,0.0,0
-106.02971605322148_31.21288269547368,NA,NA,1,0,0.0,0
-106.02971605322148_31.28967966616186,NA,NA,5,1,0.0,0
-105.93988452480951_31.059101574863902,NA,NA,0,0,0.0,0
-105.93988452480951_31.13602330248053,NA,NA,0,0,0.0,0
-105.93988452480951_31.21288269547368,NA,NA,12,3,0.0,0
-105.85005299639758_31.059101574863902,NA,NA,0,0,0.0,0
-105.85005299639758_31.13602330248053,NA,NA,1,0,0.0,0
-105.76022146798562_31.059101574863902,NA,NA,0,0,0.0,0
-105.67038993957365_31.059101574863902,NA,NA,0,0,0.0,0
-105.67038993957365_31.13602330248053,NA,NA,0,0,0.0,0
-105.58055841116172_31.059101574863902,NA,NA,0,0,0.0,0
-106.65853675210514_23.64679488931916,NA,NA,23,5,0.0,0
-107.1076943941649_23.975534817529628,NA,NA,1,0,0.0,0
-107.01786286575296_23.893427935812323,NA,NA,1,0,0.0,0
-106.7483682805171_24.630496059242333,NA,NA,40,10,0.0,0
-106.5687052236932_24.057589406269315,NA,NA,37,9,0.0,0
-106.5687052236932_24.139591567151705,NA,NA,21,5,0.0,0
-106.47887369528124_24.139591567151705,NA,NA,23,5,0.0,0
-106.47887369528124_24.221541165812983,NA,NA,20,5,0.0,0
-106.3890421668693_24.221541165812983,NA,NA,20,5,0.0,0
-106.3890421668693_24.46707325258056,NA,NA,27,6,0.0,0
-107.19752592257686_25.444387895859457,NA,NA,39,9,0.0,0
-107.1076943941649_25.119479734271003,NA,NA,38,9,0.0,0
-106.65853675210514_25.606514633611518,NA,NA,31,7,0.0,0
-106.5687052236932_25.606514633611518,NA,NA,32,8,0.0,0
-106.5687052236932_25.687495726925793,NA,NA,26,6,0.0,0
-106.47887369528124_25.687495726925793,NA,NA,34,8,0.0,0
-106.7483682805171_26.494260471520562,NA,NA,34,8,0.0,0
-106.5687052236932_26.895541683016987,NA,NA,35,8,0.0,0
-106.5687052236932_27.055657242313234,NA,NA,35,8,0.0,0
-106.47887369528124_27.055657242313234,NA,NA,12,3,0.0,0
-106.3890421668693_26.735198841284596,NA,NA,2,0,0.0,0
-106.3890421668693_26.815398614221458,NA,NA,24,6,0.0,0
-107.19752592257686_27.773339995870302,NA,NA,22,5,0.0,0
-107.19752592257686_27.85279367098089,NA,NA,13,3,0.0,0
-107.01786286575296_27.85279367098089,NA,NA,9,2,0.0,0
-106.928031337341_27.773339995870302,NA,NA,8,2,0.0,0
-106.928031337341_27.85279367098089,NA,NA,1,0,0.0,0
-106.7483682805171_27.375202816142718,NA,NA,9,2,0.0,0
-106.65853675210514_27.215544592701203,NA,NA,39,9,0.0,0
-106.65853675210514_27.295402402338105,NA,NA,4,1,0.0,0
-106.65853675210514_27.375202816142718,NA,NA,17,4,0.0,0
-106.65853675210514_27.53463100303685,NA,NA,34,8,0.0,0
-106.65853675210514_27.61425855083609,NA,NA,9,2,0.0,0
-106.65853675210514_27.69382825222259,NA,NA,2,0,0.0,0
-106.5687052236932_27.13562950119585,NA,NA,6,1,0.0,0
-106.5687052236932_27.215544592701203,NA,NA,1,0,0.0,0
-106.5687052236932_27.295402402338105,NA,NA,3,0,0.0,0
-106.5687052236932_27.375202816142718,NA,NA,9,2,0.0,0
-106.5687052236932_27.45494572067861,NA,NA,7,1,0.0,0
-106.5687052236932_27.53463100303685,NA,NA,4,1,0.0,0
-106.5687052236932_27.61425855083609,NA,NA,1,0,0.0,0
-106.5687052236932_27.69382825222259,NA,NA,0,0,0.0,0
-106.5687052236932_27.773339995870302,NA,NA,17,4,0.0,0
-106.47887369528124_27.13562950119585,NA,NA,12,3,0.0,0
-106.47887369528124_27.215544592701203,NA,NA,8,2,0.0,0
-106.47887369528124_27.295402402338105,NA,NA,2,0,0.0,0
-106.47887369528124_27.375202816142718,NA,NA,4,1,0.0,0
-106.47887369528124_27.45494572067861,NA,NA,0,0,0.0,0
-106.47887369528124_27.53463100303685,NA,NA,0,0,0.0,0
-106.47887369528124_27.61425855083609,NA,NA,0,0,0.0,0
-106.47887369528124_27.69382825222259,NA,NA,0,0,0.0,0
-106.47887369528124_27.773339995870302,NA,NA,0,0,0.0,0
-106.47887369528124_27.85279367098089,NA,NA,3,0,0.0,0
-106.3890421668693_27.295402402338105,NA,NA,21,5,0.0,0
-106.3890421668693_27.375202816142718,NA,NA,14,3,0.0,0
-106.3890421668693_27.45494572067861,NA,NA,1,0,0.0,0
-106.3890421668693_27.53463100303685,NA,NA,0,0,0.0,0
-106.3890421668693_27.61425855083609,NA,NA,5,1,0.0,0
-106.3890421668693_27.69382825222259,NA,NA,1,0,0.0,0
-106.3890421668693_27.773339995870302,NA,NA,0,0,0.0,0
-106.3890421668693_27.85279367098089,NA,NA,8,2,0.0,0
-107.19752592257686_28.01152637503609,NA,NA,22,5,0.0,0
-107.19752592257686_28.170025488556703,NA,NA,5,1,0.0,0
-107.19752592257686_28.644112654258493,NA,NA,3,0,0.0,0
-107.1076943941649_28.565245642321226,NA,NA,9,2,0.0,0
-106.928031337341_27.93218916728376,NA,NA,6,1,0.0,0
-106.83819980892903_27.93218916728376,NA,NA,12,3,0.0,0
-106.83819980892903_28.01152637503609,NA,NA,31,7,0.0,0
-106.83819980892903_28.090805185022827,NA,NA,20,5,0.0,0
-106.7483682805171_28.01152637503609,NA,NA,28,7,0.0,0
-106.7483682805171_28.090805185022827,NA,NA,8,2,0.0,0
-106.7483682805171_28.170025488556703,NA,NA,6,1,0.0,0
-106.7483682805171_28.24918717747822,NA,NA,38,9,0.0,0
-106.65853675210514_28.090805185022827,NA,NA,5,1,0.0,0
-106.65853675210514_28.170025488556703,NA,NA,14,3,0.0,0
-106.5687052236932_27.93218916728376,NA,NA,5,1,0.0,0
-106.47887369528124_27.93218916728376,NA,NA,13,3,0.0,0
-106.3890421668693_28.090805185022827,NA,NA,20,5,0.0,0
-106.3890421668693_28.486319482889648,NA,NA,15,3,0.0,0
-106.3890421668693_28.565245642321226,NA,NA,2,0,0.0,0
-106.3890421668693_28.644112654258493,NA,NA,5,1,0.0,0
-107.19752592257686_28.95898713510335,NA,NA,29,7,0.0,0
-107.19752592257686_29.037556845212443,NA,NA,11,2,0.0,0
-107.19752592257686_29.116066785775388,NA,NA,32,8,0.0,0
-107.19752592257686_29.27290695146803,NA,NA,24,6,0.0,0
-107.19752592257686_29.351236974517178,NA,NA,10,2,0.0,0
-107.19752592257686_29.429506823858794,NA,NA,3,0,0.0,0
-107.1076943941649_28.95898713510335,NA,NA,1,0,0.0,0
-107.1076943941649_29.037556845212443,NA,NA,11,2,0.0,0
-107.1076943941649_29.351236974517178,NA,NA,12,3,0.0,0
-107.1076943941649_29.429506823858794,NA,NA,7,1,0.0,0
-106.928031337341_28.95898713510335,NA,NA,2,0,0.0,0
-106.928031337341_29.037556845212443,NA,NA,2,0,0.0,0
-106.928031337341_29.429506823858794,NA,NA,9,2,0.0,0
-106.83819980892903_29.429506823858794,NA,NA,29,7,0.0,0
-106.7483682805171_29.429506823858794,NA,NA,24,6,0.0,0
-106.65853675210514_28.801668816203076,NA,NA,4,1,0.0,0
-106.65853675210514_29.351236974517178,NA,NA,5,1,0.0,0
-106.65853675210514_29.429506823858794,NA,NA,2,0,0.0,0
-106.5687052236932_28.722920413707833,NA,NA,1,0,0.0,0
-106.5687052236932_28.801668816203076,NA,NA,5,1,0.0,0
-106.5687052236932_28.88035775780543,NA,NA,0,0,0.0,0
-106.5687052236932_28.95898713510335,NA,NA,2,0,0.0,0
-106.5687052236932_29.19451685496179,NA,NA,4,1,0.0,0
-106.5687052236932_29.27290695146803,NA,NA,6,1,0.0,0
-106.5687052236932_29.351236974517178,NA,NA,5,1,0.0,0
-106.5687052236932_29.429506823858794,NA,NA,1,0,0.0,0
-106.47887369528124_28.722920413707833,NA,NA,2,0,0.0,0
-106.47887369528124_28.88035775780543,NA,NA,19,4,0.0,0
-106.47887369528124_28.95898713510335,NA,NA,2,0,0.0,0
-106.47887369528124_29.19451685496179,NA,NA,4,1,0.0,0
