year,id_lower,id_upper,population,area_km2,population_km2,users,cells_to_build,radio,cost,population_served,motorway,primary,secondary,tertiary,trunk,total,attractiveness
2013,-98.21437308138164_16.221840303918093,-97.81013120352786_15.832855234207418,2096,40,52.4,524.0,1,gsm,100000,2096,0.0,0.0,0.0,20.0,0.0,20.0,0.0
2013,-98.1245415529697_16.221840303918093,-97.81013120352786_15.832855234207418,574,80,7.175,143.5,1,gsm,100000,574,0.0,0.0,0.0,36.3,0.0,36.3,0.0
2013,-98.03471002455774_16.135566378803716,-97.81013120352786_15.832855234207418,272,42,6.476190476190476,68.0,1,gsm,100000,272,0.0,0.0,0.0,11.1,0.0,11.1,0.0
2013,-98.03471002455774_16.221840303918093,-97.81013120352786_15.832855234207418,4479,92,48.68478260869565,1119.75,1,gsm,100000,4479,0.0,8.6,0.0,41.0,0.0,49.6,0.0
2013,-97.94487849614578_16.049254853895768,-97.81013120352786_15.832855234207418,33,10,3.3,8.25,1,gsm,100000,33,0.0,0.0,0.0,10.8,0.0,10.8,0.0
2013,-97.94487849614578_16.135566378803716,-97.81013120352786_15.832855234207418,1372,86,15.953488372093023,343.0,1,gsm,100000,1372,0.0,7.9,0.0,18.2,0.0,26.1,0.0
2013,-97.94487849614578_16.221840303918093,-97.81013120352786_15.832855234207418,8231,92,89.46739130434783,2057.75,1,gsm,100000,8231,0.0,22.7,0.0,20.0,0.0,42.7,0.0
2013,-97.85504696773384_16.049254853895768,-97.81013120352786_15.832855234207418,194,68,2.8529411764705883,48.5,1,gsm,100000,194,0.0,0.0,0.0,20.0,0.0,20.0,0.0
2013,-97.85504696773384_16.221840303918093,-97.81013120352786_15.832855234207418,104,92,1.1304347826086956,26.0,1,gsm,100000,104,0.0,0.0,0.0,12.2,6.9,19.1,0.0
2013,-97.76521543932188_15.962905908759438,-97.81013120352786_15.832855234207418,630,28,22.5,157.5,1,gsm,100000,630,0.0,0.0,0.0,22.5,0.0,22.5,0.0
2013,-97.76521543932188_16.049254853895768,-97.81013120352786_15.832855234207418,1200,92,13.043478260869565,300.0,1,gsm,100000,1200,0.0,0.0,0.0,41.2,0.0,41.2,0.0
2013,-97.76521543932188_16.135566378803716,-97.81013120352786_15.832855234207418,2601,92,28.27173913043478,650.25,1,gsm,100000,2601,0.0,0.0,0.0,30.1,19.6,49.7,0.0
2013,-97.76521543932188_16.221840303918093,-97.81013120352786_15.832855234207418,2269,92,24.66304347826087,567.25,1,gsm,100000,2269,0.0,0.0,0.0,17.8,16.8,34.6,0.0
2013,-97.67538391090993_15.962905908759438,-97.81013120352786_15.832855234207418,472,38,12.421052631578949,118.0,1,gsm,100000,472,0.0,0.0,0.0,12.1,0.0,12.1,0.0
2013,-97.67538391090993_16.049254853895768,-97.81013120352786_15.832855234207418,2014,92,21.89130434782609,503.5,1,gsm,100000,2014,0.0,1.9,0.0,22.0,8.6,32.5,0.0
2013,-97.67538391090993_16.135566378803716,-97.81013120352786_15.832855234207418,6192,92,67.30434782608695,1548.0,1,gsm,100000,6192,0.0,5.4,0.0,23.2,12.8,41.400000000000006,0.0
2013,-97.58555238249798_15.962905908759438,-97.81013120352786_15.832855234207418,1101,41,26.853658536585368,275.25,1,gsm,100000,1101,0.0,0.0,0.0,7.9,0.0,7.9,0.0
2013,-97.58555238249798_16.049254853895768,-97.81013120352786_15.832855234207418,4692,92,51.0,1173.0,1,gsm,100000,4692,0.0,0.0,0.0,7.5,19.2,26.7,0.0
2013,-97.58555238249798_16.135566378803716,-97.81013120352786_15.832855234207418,7106,92,77.23913043478261,1776.5,1,gsm,100000,7106,0.0,17.7,0.0,29.8,0.0,47.5,0.0
2013,-97.49572085408602_15.962905908759438,-97.81013120352786_15.832855234207418,358,49,7.306122448979591,89.5,1,gsm,100000,358,0.0,0.0,0.0,6.7,6.4,13.1,0.0
2013,-97.49572085408602_16.049254853895768,-97.81013120352786_15.832855234207418,1054,92,11.456521739130435,263.5,1,gsm,100000,1054,0.0,0.0,0.0,0.0,13.9,13.9,0.0
2013,-97.49572085408602_16.135566378803716,-97.81013120352786_15.832855234207418,1738,92,18.89130434782609,434.5,1,gsm,100000,1738,0.0,6.1,0.0,24.0,0.0,30.1,0.0
2013,-97.49572085408602_16.221840303918093,-97.81013120352786_15.832855234207418,2458,92,26.717391304347824,614.5,1,gsm,100000,2458,0.0,24.4,7.9,6.7,0.0,39.0,0.0
2013,-97.40588932567408_15.962905908759438,-97.81013120352786_15.832855234207418,5465,67,81.56716417910448,1366.25,1,gsm,100000,5465,0.0,0.0,0.0,0.0,11.3,11.3,0.0
2013,-97.40588932567408_16.049254853895768,-97.81013120352786_15.832855234207418,12237,92,133.0108695652174,3059.25,1,gsm,100000,12237,0.0,13.6,0.0,9.7,6.5,29.8,0.0
2013,-97.40588932567408_16.135566378803716,-97.81013120352786_15.832855234207418,1155,92,12.554347826086955,288.75,1,gsm,100000,1155,0.0,16.9,0.0,9.6,0.0,26.5,0.0
2013,-97.40588932567408_16.221840303918093,-97.81013120352786_15.832855234207418,7094,92,77.1086956521739,1773.5,1,gsm,100000,7094,0.0,3.7,0.0,3.4,0.0,7.1,0.0
2013,-98.21437308138164_16.308076450093,-97.81013120352786_16.69518720754164,3080,92,33.47826086956522,770.0,1,gsm,100000,3080,0.0,0.0,0.0,5.1,15.1,20.2,0.0
2013,-98.21437308138164_16.39427463860339,-97.81013120352786_16.69518720754164,1833,92,19.92391304347826,458.25,1,gsm,100000,1833,0.0,0.0,0.0,19.0,21.5,40.5,0.0
2013,-98.21437308138164_16.480434691146606,-97.81013120352786_16.69518720754164,853,91,9.373626373626374,213.25,1,gsm,100000,853,0.0,0.0,0.0,22.7,0.0,22.7,0.0
2013,-98.21437308138164_16.566556429843892,-97.81013120352786_16.69518720754164,3559,91,39.10989010989011,889.75,1,gsm,100000,3559,0.0,0.0,16.9,10.8,0.0,27.7,0.0
2013,-98.21437308138164_16.652639677241943,-97.81013120352786_16.69518720754164,4921,91,54.07692307692308,1230.25,1,gsm,100000,4921,0.0,0.0,15.1,25.3,0.0,40.4,0.0
2013,-98.21437308138164_16.73868425631437,-97.81013120352786_16.69518720754164,16198,91,178.0,4049.5,1,gsm,100000,16198,0.0,0.0,12.6,65.2,0.0,77.8,0.0
2013,-98.21437308138164_16.824689990463227,-97.81013120352786_16.69518720754164,11361,91,124.84615384615384,2840.25,1,gsm,100000,11361,0.0,0.0,2.8,49.9,0.0,52.7,0.0
2013,-98.21437308138164_16.910656703520466,-97.81013120352786_16.69518720754164,4390,91,48.24175824175824,1097.5,1,gsm,100000,4390,0.0,0.0,0.0,42.3,0.0,42.3,0.0
2013,-98.21437308138164_16.996584219749444,-97.81013120352786_16.69518720754164,4792,91,52.65934065934066,1198.0,1,gsm,100000,4792,0.0,0.0,19.5,16.8,0.0,36.3,0.0
2013,-98.21437308138164_17.082472363846335,-97.81013120352786_16.69518720754164,4454,91,48.94505494505494,1113.5,1,gsm,100000,4454,0.0,0.0,21.3,26.5,0.0,47.8,0.0
2013,-98.1245415529697_16.308076450093,-97.81013120352786_16.69518720754164,705,92,7.663043478260869,176.25,1,gsm,100000,705,0.0,0.0,0.0,18.0,0.0,18.0,0.0
2013,-98.1245415529697_16.39427463860339,-97.81013120352786_16.69518720754164,4602,92,50.02173913043478,1150.5,1,gsm,100000,4602,0.0,9.7,3.5,9.6,14.1,36.9,0.0
2013,-98.1245415529697_16.480434691146606,-97.81013120352786_16.69518720754164,3131,91,34.40659340659341,782.75,1,gsm,100000,3131,0.0,17.9,0.0,35.4,0.0,53.3,0.0
2013,-98.1245415529697_16.566556429843892,-97.81013120352786_16.69518720754164,4871,91,53.527472527472526,1217.75,1,gsm,100000,4871,0.0,20.4,1.9,15.3,0.0,37.6,0.0
2013,-98.1245415529697_16.652639677241943,-97.81013120352786_16.69518720754164,15088,91,165.8021978021978,3772.0,1,gsm,100000,15088,0.0,18.3,2.2,21.5,0.0,42.0,0.0
2013,-98.1245415529697_16.73868425631437,-97.81013120352786_16.69518720754164,1399,91,15.373626373626374,349.75,1,gsm,100000,1399,0.0,0.0,0.0,16.3,0.0,16.3,0.0
2013,-98.1245415529697_16.824689990463227,-97.81013120352786_16.69518720754164,2815,91,30.93406593406593,703.75,1,gsm,100000,2815,0.0,0.0,0.0,56.3,0.0,56.3,0.0
2013,-98.1245415529697_16.910656703520466,-97.81013120352786_16.69518720754164,1479,91,16.252747252747252,369.75,1,gsm,100000,1479,0.0,0.0,0.0,33.4,0.0,33.4,0.0
2013,-98.1245415529697_16.996584219749444,-97.81013120352786_16.69518720754164,878,91,9.648351648351648,219.5,1,gsm,100000,878,0.0,0.0,0.0,24.2,0.0,24.2,0.0
2013,-98.1245415529697_17.082472363846335,-97.81013120352786_16.69518720754164,3146,91,34.57142857142857,786.5,1,gsm,100000,3146,0.0,0.0,0.0,37.4,0.0,37.4,0.0
2013,-98.03471002455774_16.308076450093,-97.81013120352786_16.69518720754164,37417,92,406.7065217391304,9354.25,1,gsm,100000,37417,0.0,11.3,5.9,31.0,26.8,75.0,0.0
2013,-98.03471002455774_16.39427463860339,-97.81013120352786_16.69518720754164,8389,92,91.18478260869566,2097.25,1,gsm,100000,8389,0.0,0.0,20.5,26.6,8.1,55.2,0.0
2013,-98.03471002455774_16.480434691146606,-97.81013120352786_16.69518720754164,13700,91,150.54945054945054,3425.0,1,gsm,100000,13700,0.0,0.0,10.7,32.5,0.0,43.2,0.0
2013,-98.03471002455774_16.566556429843892,-97.81013120352786_16.69518720754164,5490,91,60.32967032967033,1372.5,1,gsm,100000,5490,0.0,0.0,0.0,43.2,0.0,43.2,0.0
2013,-98.03471002455774_16.652639677241943,-97.81013120352786_16.69518720754164,4626,91,50.83516483516483,1156.5,1,gsm,100000,4626,0.0,19.2,0.0,38.9,0.0,58.1,0.0
2013,-98.03471002455774_16.73868425631437,-97.81013120352786_16.69518720754164,2646,91,29.07692307692308,661.5,1,gsm,100000,2646,0.0,13.9,0.0,17.3,0.0,31.200000000000003,0.0
2013,-98.03471002455774_16.824689990463227,-97.81013120352786_16.69518720754164,2924,91,32.13186813186813,731.0,1,gsm,100000,2924,0.0,11.9,0.0,34.4,0.0,46.3,0.0
2013,-98.03471002455774_16.910656703520466,-97.81013120352786_16.69518720754164,2013,91,22.12087912087912,503.25,1,gsm,100000,2013,0.0,0.0,0.0,14.8,0.0,14.8,0.0
2013,-98.03471002455774_17.082472363846335,-97.81013120352786_16.69518720754164,1702,91,18.703296703296704,425.5,1,gsm,100000,1702,0.0,0.0,0.0,22.4,0.0,22.4,0.0
2013,-97.94487849614578_16.308076450093,-97.81013120352786_16.69518720754164,12127,92,131.81521739130434,3031.75,1,gsm,100000,12127,0.0,10.3,0.0,15.0,26.4,51.7,0.0
2013,-97.94487849614578_16.39427463860339,-97.81013120352786_16.69518720754164,7588,92,82.47826086956522,1897.0,1,gsm,100000,7588,0.0,0.0,8.9,23.7,0.0,32.6,0.0
2013,-97.94487849614578_16.480434691146606,-97.81013120352786_16.69518720754164,15045,91,165.32967032967034,3761.25,1,gsm,100000,15045,0.0,0.0,5.7,49.7,0.0,55.400000000000006,0.0
2013,-97.94487849614578_16.566556429843892,-97.81013120352786_16.69518720754164,495,91,5.43956043956044,123.75,1,gsm,100000,495,0.0,0.0,0.0,16.6,0.0,16.6,0.0
2013,-97.94487849614578_16.652639677241943,-97.81013120352786_16.69518720754164,2959,91,32.51648351648352,739.75,1,gsm,100000,2959,0.0,0.0,0.0,37.1,0.0,37.1,0.0
2013,-97.94487849614578_16.73868425631437,-97.81013120352786_16.69518720754164,6385,91,70.16483516483517,1596.25,1,gsm,100000,6385,0.0,5.9,0.0,0.0,0.0,5.9,0.0
2013,-97.94487849614578_16.824689990463227,-97.81013120352786_16.69518720754164,2434,91,26.747252747252748,608.5,1,gsm,100000,2434,0.0,10.7,0.0,36.9,0.0,47.6,0.0
2013,-97.94487849614578_16.910656703520466,-97.81013120352786_16.69518720754164,4402,91,48.37362637362637,1100.5,1,gsm,100000,4402,0.0,27.6,0.0,10.2,0.0,37.8,0.0
2013,-97.94487849614578_16.996584219749444,-97.81013120352786_16.69518720754164,20778,91,228.3296703296704,5194.5,1,gsm,100000,20778,0.0,22.5,0.0,24.1,0.0,46.6,0.0
2013,-97.94487849614578_17.082472363846335,-97.81013120352786_16.69518720754164,3187,91,35.02197802197802,796.75,1,gsm,100000,3187,0.0,3.5,0.0,24.5,0.0,28.0,0.0
2013,-97.85504696773384_16.308076450093,-97.81013120352786_16.69518720754164,16773,92,182.3152173913044,4193.25,1,gsm,100000,16773,0.0,0.0,19.4,6.2,25.4,51.0,0.0
2013,-97.85504696773384_16.39427463860339,-97.81013120352786_16.69518720754164,6322,92,68.71739130434783,1580.5,1,gsm,100000,6322,0.0,0.0,9.1,29.9,0.0,39.0,0.0
2013,-97.85504696773384_16.480434691146606,-97.81013120352786_16.69518720754164,2681,91,29.46153846153846,670.25,1,gsm,100000,2681,0.0,0.0,0.0,45.2,0.0,45.2,0.0
2013,-97.85504696773384_16.566556429843892,-97.81013120352786_16.69518720754164,915,91,10.054945054945057,228.75,1,gsm,100000,915,0.0,0.0,0.0,27.8,0.0,27.8,0.0
2013,-97.85504696773384_16.652639677241943,-97.81013120352786_16.69518720754164,3142,91,34.527472527472526,785.5,1,gsm,100000,3142,0.0,0.0,0.0,30.5,0.0,30.5,0.0
2013,-97.85504696773384_16.73868425631437,-97.81013120352786_16.69518720754164,2298,91,25.25274725274725,574.5,1,gsm,100000,2298,0.0,0.0,0.0,28.2,0.0,28.2,0.0
2013,-97.85504696773384_16.824689990463227,-97.81013120352786_16.69518720754164,1299,91,14.274725274725276,324.75,1,gsm,100000,1299,0.0,0.0,0.0,31.6,0.0,31.6,0.0
2013,-97.85504696773384_16.910656703520466,-97.81013120352786_16.69518720754164,2248,91,24.703296703296704,562.0,1,gsm,100000,2248,0.0,0.0,0.0,65.2,0.0,65.2,0.0
2013,-97.85504696773384_16.996584219749444,-97.81013120352786_16.69518720754164,6150,91,67.58241758241758,1537.5,1,gsm,100000,6150,0.0,18.2,0.0,14.1,0.0,32.3,0.0
2013,-97.85504696773384_17.082472363846335,-97.81013120352786_16.69518720754164,4225,91,46.42857142857143,1056.25,1,gsm,100000,4225,0.0,18.1,0.0,5.4,0.0,23.5,0.0
2013,-97.76521543932188_16.308076450093,-97.81013120352786_16.69518720754164,2933,92,31.88043478260869,733.25,1,gsm,100000,2933,0.0,0.0,12.4,26.6,0.0,39.0,0.0
2013,-97.76521543932188_16.39427463860339,-97.81013120352786_16.69518720754164,3323,92,36.119565217391305,830.75,1,gsm,100000,3323,0.0,0.0,27.9,21.5,0.0,49.4,0.0
2013,-97.76521543932188_16.480434691146606,-97.81013120352786_16.69518720754164,2138,91,23.494505494505493,534.5,1,gsm,100000,2138,0.0,0.0,11.8,61.9,0.0,73.7,0.0
2013,-97.76521543932188_16.566556429843892,-97.81013120352786_16.69518720754164,367,91,4.032967032967033,91.75,1,gsm,100000,367,0.0,0.0,0.0,57.5,0.0,57.5,0.0
2013,-97.76521543932188_16.652639677241943,-97.81013120352786_16.69518720754164,2021,91,22.208791208791208,505.25,1,gsm,100000,2021,0.0,0.0,0.0,21.2,0.0,21.2,0.0
2013,-97.76521543932188_16.73868425631437,-97.81013120352786_16.69518720754164,641,91,7.043956043956044,160.25,1,gsm,100000,641,0.0,0.0,0.0,49.1,0.0,49.1,0.0
2013,-97.76521543932188_16.824689990463227,-97.81013120352786_16.69518720754164,2372,91,26.065934065934066,593.0,1,gsm,100000,2372,0.0,0.0,0.0,54.3,0.0,54.3,0.0
2013,-97.76521543932188_16.910656703520466,-97.81013120352786_16.69518720754164,2029,91,22.296703296703296,507.25,1,gsm,100000,2029,0.0,0.0,0.0,67.5,0.0,67.5,0.0
2013,-97.76521543932188_16.996584219749444,-97.81013120352786_16.69518720754164,6944,91,76.3076923076923,1736.0,1,gsm,100000,6944,0.0,0.0,0.0,40.6,0.0,40.6,0.0
2013,-97.76521543932188_17.082472363846335,-97.81013120352786_16.69518720754164,3469,91,38.12087912087912,867.25,1,gsm,100000,3469,0.0,0.0,0.0,15.7,0.0,15.7,0.0
2013,-97.67538391090993_16.308076450093,-97.81013120352786_16.69518720754164,1355,92,14.728260869565217,338.75,1,gsm,100000,1355,0.0,0.0,0.0,54.7,0.0,54.7,0.0
2013,-97.67538391090993_16.39427463860339,-97.81013120352786_16.69518720754164,1788,92,19.43478260869565,447.0,1,gsm,100000,1788,0.0,0.0,0.0,38.9,0.0,38.9,0.0
2013,-97.67538391090993_16.480434691146606,-97.81013120352786_16.69518720754164,229,91,2.5164835164835164,57.25,1,gsm,100000,229,0.0,0.0,37.7,30.2,0.0,67.9,0.0
2013,-97.67538391090993_16.566556429843892,-97.81013120352786_16.69518720754164,6616,91,72.7032967032967,1654.0,1,gsm,100000,6616,0.0,0.0,27.6,20.4,0.0,48.0,0.0
2013,-97.67538391090993_16.652639677241943,-97.81013120352786_16.69518720754164,333,91,3.659340659340659,83.25,1,gsm,100000,333,0.0,0.0,15.0,0.0,0.0,15.0,0.0
2013,-97.67538391090993_16.73868425631437,-97.81013120352786_16.69518720754164,913,91,10.032967032967033,228.25,1,gsm,100000,913,0.0,0.0,9.3,16.6,0.0,25.9,0.0
2013,-97.67538391090993_16.824689990463227,-97.81013120352786_16.69518720754164,3247,91,35.68131868131868,811.75,1,gsm,100000,3247,0.0,0.0,16.7,72.8,0.0,89.5,0.0
2013,-97.67538391090993_16.910656703520466,-97.81013120352786_16.69518720754164,5334,91,58.61538461538461,1333.5,1,gsm,100000,5334,0.0,0.0,14.9,95.7,0.0,110.6,0.0
2013,-97.67538391090993_16.996584219749444,-97.81013120352786_16.69518720754164,5272,91,57.934065934065934,1318.0,1,gsm,100000,5272,0.0,0.0,0.0,57.8,0.0,57.8,0.0
2013,-97.67538391090993_17.082472363846335,-97.81013120352786_16.69518720754164,3883,91,42.67032967032967,970.75,1,gsm,100000,3883,0.0,0.0,0.0,27.7,0.0,27.7,0.0
2013,-97.58555238249798_16.308076450093,-97.81013120352786_16.69518720754164,2801,92,30.445652173913043,700.25,1,gsm,100000,2801,0.0,0.0,0.0,21.3,0.0,21.3,0.0
2013,-97.58555238249798_16.39427463860339,-97.81013120352786_16.69518720754164,1958,92,21.282608695652176,489.5,1,gsm,100000,1958,0.0,0.0,0.0,11.7,0.0,11.7,0.0
2013,-97.58555238249798_16.480434691146606,-97.81013120352786_16.69518720754164,1142,91,12.54945054945055,285.5,1,gsm,100000,1142,0.0,0.0,0.0,34.4,0.0,34.4,0.0
2013,-97.58555238249798_16.566556429843892,-97.81013120352786_16.69518720754164,4274,91,46.96703296703296,1068.5,1,gsm,100000,4274,0.0,0.0,0.0,31.5,0.0,31.5,0.0
2013,-97.58555238249798_16.652639677241943,-97.81013120352786_16.69518720754164,4883,91,53.65934065934066,1220.75,1,gsm,100000,4883,0.0,0.0,11.1,36.5,0.0,47.6,0.0
2013,-97.58555238249798_16.73868425631437,-97.81013120352786_16.69518720754164,2174,91,23.89010989010989,543.5,1,gsm,100000,2174,0.0,0.0,20.4,34.9,0.0,55.3,0.0
2013,-97.58555238249798_16.824689990463227,-97.81013120352786_16.69518720754164,1910,91,20.98901098901099,477.5,1,gsm,100000,1910,0.0,0.0,8.7,41.0,0.0,49.7,0.0
2013,-97.58555238249798_16.910656703520466,-97.81013120352786_16.69518720754164,5171,91,56.82417582417583,1292.75,1,gsm,100000,5171,0.0,0.0,37.6,58.6,0.0,96.2,0.0
2013,-97.58555238249798_16.996584219749444,-97.81013120352786_16.69518720754164,12044,91,132.35164835164835,3011.0,1,gsm,100000,12044,0.0,0.0,43.0,34.0,0.0,77.0,0.0
2013,-97.58555238249798_17.082472363846335,-97.81013120352786_16.69518720754164,5421,91,59.57142857142857,1355.25,1,gsm,100000,5421,0.0,0.0,41.9,0.0,0.0,41.9,0.0
2013,-97.49572085408602_16.308076450093,-97.81013120352786_16.69518720754164,3114,92,33.84782608695652,778.5,1,gsm,100000,3114,0.0,1.9,16.6,20.5,0.0,39.0,0.0
2013,-97.49572085408602_16.39427463860339,-97.81013120352786_16.69518720754164,1168,92,12.695652173913045,292.0,1,gsm,100000,1168,0.0,0.0,0.0,66.9,0.0,66.9,0.0
2013,-97.49572085408602_16.480434691146606,-97.81013120352786_16.69518720754164,4627,91,50.84615384615385,1156.75,1,gsm,100000,4627,0.0,0.0,17.5,55.6,0.0,73.1,0.0
2013,-97.49572085408602_16.566556429843892,-97.81013120352786_16.69518720754164,7914,91,86.96703296703296,1978.5,1,gsm,100000,7914,0.0,0.0,5.5,51.3,0.0,56.8,0.0
2013,-97.49572085408602_16.652639677241943,-97.81013120352786_16.69518720754164,7553,91,83.0,1888.25,1,gsm,100000,7553,0.0,0.0,0.0,37.8,0.0,37.8,0.0
2013,-97.49572085408602_16.73868425631437,-97.81013120352786_16.69518720754164,2408,91,26.46153846153846,602.0,1,gsm,100000,2408,0.0,0.0,0.0,42.5,0.0,42.5,0.0
2013,-97.49572085408602_16.824689990463227,-97.81013120352786_16.69518720754164,2260,91,24.83516483516484,565.0,1,gsm,100000,2260,0.0,0.0,37.6,9.8,0.0,47.400000000000006,0.0
2013,-97.49572085408602_16.910656703520466,-97.81013120352786_16.69518720754164,2644,91,29.05494505494505,661.0,1,gsm,100000,2644,0.0,0.0,24.5,53.2,0.0,77.7,0.0
2013,-97.49572085408602_16.996584219749444,-97.81013120352786_16.69518720754164,1833,91,20.142857142857142,458.25,1,gsm,100000,1833,0.0,0.0,0.0,54.2,0.0,54.2,0.0
2013,-97.49572085408602_17.082472363846335,-97.81013120352786_16.69518720754164,4078,91,44.81318681318681,1019.5,1,gsm,100000,4078,0.0,0.0,11.4,24.1,0.0,35.5,0.0
2013,-97.40588932567408_16.308076450093,-97.81013120352786_16.69518720754164,52,92,0.5652173913043478,13.0,1,gsm,100000,52,0.0,14.0,0.0,0.9,0.0,14.9,0.0
2013,-97.40588932567408_16.39427463860339,-97.81013120352786_16.69518720754164,519,92,5.641304347826087,129.75,1,gsm,100000,519,0.0,0.0,0.0,20.9,0.0,20.9,0.0
2013,-97.40588932567408_16.480434691146606,-97.81013120352786_16.69518720754164,3855,91,42.362637362637365,963.75,1,gsm,100000,3855,0.0,0.0,15.9,19.3,0.0,35.2,0.0
2013,-97.40588932567408_16.566556429843892,-97.81013120352786_16.69518720754164,3635,91,39.94505494505494,908.75,1,gsm,100000,3635,0.0,0.0,6.3,39.3,0.0,45.6,0.0
2013,-97.40588932567408_16.652639677241943,-97.81013120352786_16.69518720754164,471,91,5.175824175824176,117.75,1,gsm,100000,471,0.0,0.0,0.0,18.7,0.0,18.7,0.0
2013,-97.40588932567408_16.73868425631437,-97.81013120352786_16.69518720754164,745,91,8.186813186813186,186.25,1,gsm,100000,745,0.0,0.0,0.0,24.9,0.0,24.9,0.0
2013,-97.40588932567408_16.824689990463227,-97.81013120352786_16.69518720754164,312,91,3.4285714285714284,78.0,1,gsm,100000,312,0.0,0.0,22.2,0.0,0.0,22.2,0.0
2013,-97.40588932567408_16.910656703520466,-97.81013120352786_16.69518720754164,621,91,6.824175824175824,155.25,1,gsm,100000,621,0.0,0.0,0.0,5.9,0.0,5.9,0.0
2013,-97.40588932567408_17.082472363846335,-97.81013120352786_16.69518720754164,935,91,10.274725274725276,233.75,1,gsm,100000,935,0.0,0.0,0.0,4.2,0.0,4.2,0.0
2013,-98.21437308138164_17.168320960941635,-97.81013120352786_17.55364439805181,4684,91,51.472527472527474,1171.0,1,gsm,100000,4684,0.0,0.0,3.4,28.1,0.0,31.5,0.0
2013,-98.21437308138164_17.254129836601564,-97.81013120352786_17.55364439805181,4192,91,46.06593406593407,1048.0,1,gsm,100000,4192,0.0,0.0,0.0,68.2,0.0,68.2,0.0
2013,-98.21437308138164_17.339898816829503,-97.81013120352786_17.55364439805181,5728,91,62.94505494505494,1432.0,1,gsm,100000,5728,0.0,0.0,0.0,44.5,0.0,44.5,0.0
2013,-98.21437308138164_17.425627728067408,-97.81013120352786_17.55364439805181,924,91,10.153846153846152,231.0,1,gsm,100000,924,0.0,0.0,0.0,9.4,0.0,9.4,0.0
2013,-98.21437308138164_17.511316397197234,-97.81013120352786_17.55364439805181,322,90,3.577777777777778,80.5,1,gsm,100000,322,0.0,0.0,5.3,23.4,0.0,28.7,0.0
2013,-98.21437308138164_17.5969646515423,-97.81013120352786_17.55364439805181,2532,90,28.133333333333333,633.0,1,gsm,100000,2532,0.0,0.0,31.7,12.4,0.0,44.1,0.0
2013,-98.21437308138164_17.6825723188687,-97.81013120352786_17.55364439805181,3119,90,34.65555555555556,779.75,1,gsm,100000,3119,0.0,0.0,15.3,32.5,0.0,47.8,0.0
2013,-98.21437308138164_17.76813922738665,-97.81013120352786_17.55364439805181,1729,90,19.211111111111112,432.25,1,gsm,100000,1729,0.0,0.0,19.5,46.5,0.0,66.0,0.0
2013,-98.21437308138164_17.85366520575188,-97.81013120352786_17.55364439805181,154,90,1.711111111111111,38.5,1,gsm,100000,154,0.0,0.0,0.0,22.1,0.0,22.1,0.0
2013,-98.1245415529697_17.168320960941635,-97.81013120352786_17.55364439805181,333,91,3.659340659340659,83.25,1,gsm,100000,333,0.0,0.0,0.0,21.1,0.0,21.1,0.0
2013,-98.1245415529697_17.254129836601564,-97.81013120352786_17.55364439805181,2162,91,23.75824175824176,540.5,1,gsm,100000,2162,0.0,0.0,0.0,38.4,0.0,38.4,0.0
2013,-98.1245415529697_17.339898816829503,-97.81013120352786_17.55364439805181,2436,91,26.76923076923077,609.0,1,gsm,100000,2436,0.0,0.0,0.0,18.4,0.0,18.4,0.0
2013,-98.1245415529697_17.511316397197234,-97.81013120352786_17.55364439805181,3294,90,36.6,823.5,1,gsm,100000,3294,0.0,0.0,28.8,23.9,0.0,52.7,0.0
2013,-98.1245415529697_17.5969646515423,-97.81013120352786_17.55364439805181,341,90,3.7888888888888888,85.25,1,gsm,100000,341,0.0,0.0,8.5,22.8,0.0,31.3,0.0
2013,-98.1245415529697_17.6825723188687,-97.81013120352786_17.55364439805181,4874,90,54.15555555555556,1218.5,1,gsm,100000,4874,0.0,0.0,0.0,53.4,0.0,53.4,0.0
2013,-98.1245415529697_17.76813922738665,-97.81013120352786_17.55364439805181,4187,90,46.52222222222223,1046.75,1,gsm,100000,4187,0.0,0.0,11.8,26.7,0.0,38.5,0.0
2013,-98.1245415529697_17.85366520575188,-97.81013120352786_17.55364439805181,6992,90,77.68888888888888,1748.0,1,gsm,100000,6992,0.0,0.0,36.5,29.7,0.0,66.2,0.0
2013,-98.1245415529697_17.93915008306695,-97.81013120352786_17.55364439805181,1462,90,16.244444444444444,365.5,1,gsm,100000,1462,0.0,0.0,14.1,0.0,0.0,14.1,0.0
2013,-98.03471002455774_17.254129836601564,-97.81013120352786_17.55364439805181,3910,91,42.96703296703296,977.5,1,gsm,100000,3910,0.0,0.0,14.3,0.0,0.0,14.3,0.0
2013,-98.03471002455774_17.339898816829503,-97.81013120352786_17.55364439805181,16792,91,184.52747252747253,4198.0,1,gsm,100000,16792,0.0,0.0,15.0,11.9,0.0,26.9,0.0
2013,-98.03471002455774_17.425627728067408,-97.81013120352786_17.55364439805181,4317,91,47.43956043956044,1079.25,1,gsm,100000,4317,0.0,0.0,18.0,0.0,0.0,18.0,0.0
2013,-98.03471002455774_17.511316397197234,-97.81013120352786_17.55364439805181,2002,90,22.244444444444444,500.5,1,gsm,100000,2002,0.0,0.0,49.7,7.2,0.0,56.900000000000006,0.0
2013,-98.03471002455774_17.5969646515423,-97.81013120352786_17.55364439805181,2567,90,28.522222222222226,641.75,1,gsm,100000,2567,0.0,0.0,29.5,38.6,0.0,68.1,0.0
