id_lower,year,radio,population,users,attractiveness,cells_to_build
-102.70594950197923_27.45494572067861,,,0,0,0.0,0
-102.70594950197923_27.53463100303685,,,1,0,0.0,0
-102.70594950197923_27.61425855083609,,,1,0,0.0,0
-102.70594950197923_27.69382825222259,,,0,0,0.0,0
-102.70594950197923_27.773339995870302,,,0,0,0.0,0
-102.6161179735673_27.13562950119585,,,3,0,0.0,0
-102.6161179735673_27.215544592701203,,,3,0,0.0,0
-102.6161179735673_27.375202816142718,,,0,0,0.0,0
-102.6161179735673_27.45494572067861,,,0,0,0.0,0
-102.6161179735673_27.53463100303685,,,0,0,0.0,0
-102.6161179735673_27.61425855083609,,,0,0,0.0,0
-102.6161179735673_27.69382825222259,,,0,0,0.0,0
-102.6161179735673_27.773339995870302,,,0,0,0.0,0
-102.52628644515534_27.13562950119585,,,0,0,0.0,0
-102.52628644515534_27.215544592701203,,,2,0,0.0,0
-102.52628644515534_27.375202816142718,,,0,0,0.0,0
-102.52628644515534_27.45494572067861,,,0,0,0.0,0
-102.52628644515534_27.53463100303685,,,0,0,0.0,0
-102.52628644515534_27.61425855083609,,,0,0,0.0,0
-102.52628644515534_27.69382825222259,,,6,1,0.0,0
-102.4364549167434_27.13562950119585,,,0,0,0.0,0
-102.4364549167434_27.215544592701203,,,0,0,0.0,0
-102.4364549167434_27.45494572067861,,,0,0,0.0,0
-102.4364549167434_27.85279367098089,,,0,0,0.0,0
-102.34662338833144_27.13562950119585,,,3,0,0.0,0
-102.34662338833144_27.61425855083609,,,25,6,0.0,0
-102.34662338833144_27.773339995870302,,,32,8,0.0,0
-102.34662338833144_27.85279367098089,,,2,0,0.0,0
-102.2567918599195_27.295402402338105,,,0,0,0.0,0
-102.2567918599195_27.45494572067861,,,0,0,0.0,0
-102.2567918599195_27.53463100303685,,,0,0,0.0,0
-102.2567918599195_27.61425855083609,,,6,1,0.0,0
-102.2567918599195_27.69382825222259,,,24,6,0.0,0
-102.2567918599195_27.773339995870302,,,18,4,0.0,0
-102.2567918599195_27.85279367098089,,,0,0,0.0,0
-102.16696033150754_27.215544592701203,,,3,0,0.0,0
-102.16696033150754_27.295402402338105,,,0,0,0.0,0
-102.16696033150754_27.45494572067861,,,0,0,0.0,0
-102.16696033150754_27.53463100303685,,,0,0,0.0,0
-102.16696033150754_27.61425855083609,,,0,0,0.0,0
-102.16696033150754_27.69382825222259,,,0,0,0.0,0
-102.16696033150754_27.773339995870302,,,0,0,0.0,0
-102.16696033150754_27.85279367098089,,,0,0,0.0,0
-102.07712880309558_27.13562950119585,,,1,0,0.0,0
-102.07712880309558_27.215544592701203,,,1,0,0.0,0
-102.07712880309558_27.295402402338105,,,2,0,0.0,0
-102.07712880309558_27.45494572067861,,,1,0,0.0,0
-102.07712880309558_27.53463100303685,,,1,0,0.0,0
-102.07712880309558_27.61425855083609,,,3,0,0.0,0
-102.07712880309558_27.69382825222259,,,3,0,0.0,0
-102.07712880309558_27.773339995870302,,,9,2,0.0,0
-102.07712880309558_27.85279367098089,,,0,0,0.0,0
-101.98729727468364_27.13562950119585,,,4,1,0.0,0
-101.98729727468364_27.215544592701203,,,1,0,0.0,0
-101.98729727468364_27.295402402338105,,,3,0,0.0,0
-101.98729727468364_27.45494572067861,,,0,0,0.0,0
-101.98729727468364_27.69382825222259,,,1,0,0.0,0
-101.98729727468364_27.773339995870302,,,0,0,0.0,0
-101.98729727468364_27.85279367098089,,,0,0,0.0,0
-101.89746574627168_27.13562950119585,,,5,1,0.0,0
-101.89746574627168_27.215544592701203,,,4,1,0.0,0
-101.89746574627168_27.295402402338105,,,1,0,0.0,0
-101.89746574627168_27.375202816142718,,,1,0,0.0,0
-101.89746574627168_27.45494572067861,,,1,0,0.0,0
-101.89746574627168_27.53463100303685,,,2,0,0.0,0
-101.89746574627168_27.69382825222259,,,0,0,0.0,0
-101.89746574627168_27.773339995870302,,,0,0,0.0,0
-101.89746574627168_27.85279367098089,,,0,0,0.0,0
-102.70594950197923_28.090805185022827,,,3,0,0.0,0
-102.70594950197923_28.170025488556703,,,0,0,0.0,0
-102.70594950197923_28.24918717747822,,,0,0,0.0,0
-102.70594950197923_28.565245642321226,,,0,0,0.0,0
-102.6161179735673_28.01152637503609,,,2,0,0.0,0
-102.6161179735673_28.090805185022827,,,0,0,0.0,0
-102.6161179735673_28.170025488556703,,,0,0,0.0,0
-102.6161179735673_28.24918717747822,,,0,0,0.0,0
-102.52628644515534_28.01152637503609,,,0,0,0.0,0
-102.52628644515534_28.090805185022827,,,0,0,0.0,0
-102.52628644515534_28.170025488556703,,,0,0,0.0,0
-102.52628644515534_28.24918717747822,,,0,0,0.0,0
-102.52628644515534_28.407334281484882,,,5,1,0.0,0
-102.52628644515534_28.486319482889648,,,3,0,0.0,0
-102.52628644515534_28.644112654258493,,,0,0,0.0,0
-102.4364549167434_27.93218916728376,,,0,0,0.0,0
-102.4364549167434_28.01152637503609,,,0,0,0.0,0
-102.4364549167434_28.090805185022827,,,0,0,0.0,0
-102.4364549167434_28.170025488556703,,,0,0,0.0,0
-102.4364549167434_28.24918717747822,,,0,0,0.0,0
-102.4364549167434_28.328290144155623,,,0,0,0.0,0
-102.4364549167434_28.407334281484882,,,0,0,0.0,0
-102.4364549167434_28.486319482889648,,,0,0,0.0,0
-102.4364549167434_28.565245642321226,,,3,0,0.0,0
-102.4364549167434_28.644112654258493,,,0,0,0.0,0
-102.34662338833144_27.93218916728376,,,0,0,0.0,0
-102.34662338833144_28.01152637503609,,,0,0,0.0,0
-102.34662338833144_28.090805185022827,,,0,0,0.0,0
-102.34662338833144_28.170025488556703,,,0,0,0.0,0
-102.34662338833144_28.24918717747822,,,0,0,0.0,0
-102.34662338833144_28.328290144155623,,,0,0,0.0,0
-102.34662338833144_28.407334281484882,,,0,0,0.0,0
-102.34662338833144_28.486319482889648,,,0,0,0.0,0
-102.34662338833144_28.565245642321226,,,1,0,0.0,0
-102.2567918599195_27.93218916728376,,,0,0,0.0,0
-102.2567918599195_28.01152637503609,,,0,0,0.0,0
-102.2567918599195_28.090805185022827,,,0,0,0.0,0
-102.2567918599195_28.170025488556703,,,0,0,0.0,0
-102.2567918599195_28.24918717747822,,,0,0,0.0,0
-102.2567918599195_28.328290144155623,,,0,0,0.0,0
-102.2567918599195_28.407334281484882,,,0,0,0.0,0
-102.2567918599195_28.486319482889648,,,0,0,0.0,0
-102.2567918599195_28.565245642321226,,,0,0,0.0,0
-102.16696033150754_27.93218916728376,,,0,0,0.0,0
-102.16696033150754_28.01152637503609,,,0,0,0.0,0
-102.16696033150754_28.090805185022827,,,0,0,0.0,0
-102.16696033150754_28.170025488556703,,,0,0,0.0,0
-102.16696033150754_28.24918717747822,,,0,0,0.0,0
-102.16696033150754_28.328290144155623,,,1,0,0.0,0
-102.16696033150754_28.407334281484882,,,0,0,0.0,0
-102.16696033150754_28.486319482889648,,,0,0,0.0,0
-102.16696033150754_28.565245642321226,,,0,0,0.0,0
-102.07712880309558_27.93218916728376,,,3,0,0.0,0
-102.07712880309558_28.01152637503609,,,3,0,0.0,0
-102.07712880309558_28.090805185022827,,,1,0,0.0,0
-102.07712880309558_28.170025488556703,,,0,0,0.0,0
-102.07712880309558_28.24918717747822,,,2,0,0.0,0
-102.07712880309558_28.328290144155623,,,0,0,0.0,0
-102.07712880309558_28.407334281484882,,,0,0,0.0,0
-102.07712880309558_28.486319482889648,,,0,0,0.0,0
-101.98729727468364_27.93218916728376,,,0,0,0.0,0
-101.98729727468364_28.01152637503609,,,1,0,0.0,0
-101.98729727468364_28.090805185022827,,,0,0,0.0,0
-101.98729727468364_28.170025488556703,,,0,0,0.0,0
-101.98729727468364_28.24918717747822,,,1,0,0.0,0
-101.98729727468364_28.328290144155623,,,0,0,0.0,0
-101.98729727468364_28.407334281484882,,,0,0,0.0,0
-101.98729727468364_28.486319482889648,,,0,0,0.0,0
-101.98729727468364_28.644112654258493,,,0,0,0.0,0
-101.89746574627168_27.93218916728376,,,1,0,0.0,0
-101.89746574627168_28.01152637503609,,,1,0,0.0,0
-101.89746574627168_28.090805185022827,,,1,0,0.0,0
-101.89746574627168_28.170025488556703,,,0,0,0.0,0
-101.89746574627168_28.24918717747822,,,0,0,0.0,0
-101.89746574627168_28.328290144155623,,,0,0,0.0,0
-101.89746574627168_28.407334281484882,,,0,0,0.0,0
-101.89746574627168_28.644112654258493,,,0,0,0.0,0
-102.70594950197923_28.95898713510335,,,6,1,0.0,0
-102.70594950197923_29.037556845212443,,,4,1,0.0,0
-102.70594950197923_29.116066785775388,,,2,0,0.0,0
-102.70594950197923_29.19451685496179,,,0,0,0.0,0
-102.70594950197923_29.27290695146803,,,1,0,0.0,0
-102.70594950197923_29.429506823858794,,,1,0,0.0,0
-102.6161179735673_28.88035775780543,,,0,0,0.0,0
-102.6161179735673_28.95898713510335,,,2,0,0.0,0
-102.6161179735673_29.037556845212443,,,4,1,0.0,0
-102.6161179735673_29.116066785775388,,,3,0,0.0,0
-102.6161179735673_29.19451685496179,,,0,0,0.0,0
-102.6161179735673_29.429506823858794,,,3,0,0.0,0
-102.52628644515534_28.801668816203076,,,0,0,0.0,0
-102.52628644515534_28.88035775780543,,,0,0,0.0,0
-102.52628644515534_28.95898713510335,,,0,0,0.0,0
-102.52628644515534_29.037556845212443,,,0,0,0.0,0
-102.52628644515534_29.116066785775388,,,3,0,0.0,0
-102.52628644515534_29.351236974517178,,,1,0,0.0,0
-102.52628644515534_29.429506823858794,,,0,0,0.0,0
-102.4364549167434_28.801668816203076,,,3,0,0.0,0
-102.4364549167434_28.88035775780543,,,0,0,0.0,0
-102.4364549167434_28.95898713510335,,,1,0,0.0,0
-102.4364549167434_29.27290695146803,,,1,0,0.0,0
-102.4364549167434_29.351236974517178,,,4,1,0.0,0
-102.4364549167434_29.429506823858794,,,0,0,0.0,0
-102.34662338833144_29.116066785775388,,,1,0,0.0,0
-102.34662338833144_29.19451685496179,,,2,0,0.0,0
-102.34662338833144_29.27290695146803,,,0,0,0.0,0
-102.34662338833144_29.351236974517178,,,2,0,0.0,0
-102.34662338833144_29.429506823858794,,,2,0,0.0,0
-102.2567918599195_28.88035775780543,,,1,0,0.0,0
-102.2567918599195_28.95898713510335,,,0,0,0.0,0
-102.2567918599195_29.037556845212443,,,0,0,0.0,0
-102.2567918599195_29.116066785775388,,,1,0,0.0,0
-102.2567918599195_29.19451685496179,,,2,0,0.0,0
-102.2567918599195_29.27290695146803,,,2,0,0.0,0
-102.2567918599195_29.351236974517178,,,0,0,0.0,0
-102.2567918599195_29.429506823858794,,,0,0,0.0,0
-102.16696033150754_28.722920413707833,,,0,0,0.0,0
-102.16696033150754_28.801668816203076,,,0,0,0.0,0
-102.16696033150754_28.88035775780543,,,0,0,0.0,0
-102.16696033150754_28.95898713510335,,,0,0,0.0,0
-102.16696033150754_29.037556845212443,,,2,0,0.0,0
-102.16696033150754_29.116066785775388,,,2,0,0.0,0
-102.16696033150754_29.19451685496179,,,1,0,0.0,0
-102.16696033150754_29.27290695146803,,,3,0,0.0,0
-102.16696033150754_29.351236974517178,,,2,0,0.0,0
-102.16696033150754_29.429506823858794,,,2,0,0.0,0
-102.07712880309558_28.722920413707833,,,0,0,0.0,0
-102.07712880309558_28.801668816203076,,,0,0,0.0,0
-102.07712880309558_28.88035775780543,,,0,0,0.0,0
-102.07712880309558_28.95898713510335,,,0,0,0.0,0
-102.07712880309558_29.037556845212443,,,1,0,0.0,0
-102.07712880309558_29.116066785775388,,,0,0,0.0,0
-102.07712880309558_29.19451685496179,,,5,1,0.0,0
-102.07712880309558_29.27290695146803,,,0,0,0.0,0
-102.07712880309558_29.351236974517178,,,2,0,0.0,0
-102.07712880309558_29.429506823858794,,,1,0,0.0,0
-101.98729727468364_28.722920413707833,,,0,0,0.0,0
-101.98729727468364_28.801668816203076,,,1,0,0.0,0
-101.98729727468364_28.88035775780543,,,0,0,0.0,0
-101.98729727468364_28.95898713510335,,,2,0,0.0,0
-101.98729727468364_29.037556845212443,,,8,2,0.0,0
-101.98729727468364_29.116066785775388,,,0,0,0.0,0
-101.98729727468364_29.19451685496179,,,0,0,0.0,0
-101.98729727468364_29.27290695146803,,,0,0,0.0,0
-101.98729727468364_29.351236974517178,,,1,0,0.0,0
-101.98729727468364_29.429506823858794,,,5,1,0.0,0
-101.89746574627168_28.801668816203076,,,6,1,0.0,0
-101.89746574627168_28.88035775780543,,,0,0,0.0,0
-101.89746574627168_28.95898713510335,,,3,0,0.0,0
-101.89746574627168_29.037556845212443,,,5,1,0.0,0
-101.89746574627168_29.116066785775388,,,3,0,0.0,0
-101.89746574627168_29.19451685496179,,,0,0,0.0,0
-101.89746574627168_29.27290695146803,,,0,0,0.0,0
-101.89746574627168_29.351236974517178,,,0,0,0.0,0
-101.89746574627168_29.429506823858794,,,1,0,0.0,0
-102.70594950197923_29.507716399768807,,,3,0,0.0,0
-102.70594950197923_29.585865603049324,,,0,0,0.0,0
-102.70594950197923_29.66395433502847,,,0,0,0.0,0
-102.70594950197923_29.74198249756019,,,0,0,0.0,0
-102.6161179735673_29.507716399768807,,,0,0,0.0,0
-102.6161179735673_29.585865603049324,,,0,0,0.0,0
-102.6161179735673_29.66395433502847,,,1,0,0.0,0
-102.6161179735673_29.74198249756019,,,0,0,0.0,0
-102.52628644515534_29.507716399768807,,,0,0,0.0,0
-102.52628644515534_29.585865603049324,,,0,0,0.0,0
-102.52628644515534_29.66395433502847,,,0,0,0.0,0
-102.52628644515534_29.74198249756019,,,0,0,0.0,0
-102.4364549167434_29.507716399768807,,,0,0,0.0,0
-102.4364549167434_29.585865603049324,,,0,0,0.0,0
-102.4364549167434_29.66395433502847,,,0,0,0.0,0
-102.4364549167434_29.74198249756019,,,0,0,0.0,0
-102.34662338833144_29.507716399768807,,,0,0,0.0,0
-102.34662338833144_29.585865603049324,,,0,0,0.0,0
-102.34662338833144_29.66395433502847,,,2,0,0.0,0
-102.34662338833144_29.74198249756019,,,0,0,0.0,0
-102.34662338833144_29.819949993024082,,,0,0,0.0,0
-102.34662338833144_29.897856724325163,,,0,0,0.0,0
-102.2567918599195_29.507716399768807,,,4,1,0.0,0
-102.2567918599195_29.585865603049324,,,0,0,0.0,0
-102.2567918599195_29.66395433502847,,,1,0,0.0,0
-102.2567918599195_29.74198249756019,,,0,0,0.0,0
-102.2567918599195_29.819949993024082,,,1,0,0.0,0
-102.2567918599195_29.897856724325163,,,0,0,0.0,0
-102.16696033150754_29.507716399768807,,,1,0,0.0,0
-102.16696033150754_29.585865603049324,,,2,0,0.0,0
-102.16696033150754_29.66395433502847,,,2,0,0.0,0
-102.16696033150754_29.74198249756019,,,0,0,0.0,0
-102.16696033150754_29.819949993024082,,,1,0,0.0,0
-102.07712880309558_29.507716399768807,,,1,0,0.0,0
-102.07712880309558_29.585865603049324,,,0,0,0.0,0
-102.07712880309558_29.66395433502847,,,3,0,0.0,0
-102.07712880309558_29.74198249756019,,,0,0,0.0,0
-102.07712880309558_29.819949993024082,,,0,0,0.0,0
-101.98729727468364_29.507716399768807,,,4,1,0.0,0
-101.98729727468364_29.585865603049324,,,0,0,0.0,0
-101.98729727468364_29.66395433502847,,,1,0,0.0,0
-101.98729727468364_29.74198249756019,,,0,0,0.0,0
-101.98729727468364_29.819949993024082,,,0,0,0.0,0
-101.89746574627168_29.507716399768807,,,1,0,0.0,0
-101.89746574627168_29.585865603049324,,,0,0,0.0,0
-101.89746574627168_29.66395433502847,,,0,0,0.0,0
-101.89746574627168_29.74198249756019,,,0,0,0.0,0
-101.89746574627168_29.819949993024082,,,0,0,0.0,0
-103.15510714403902_18.536379133934524,,,33,8,0.0,0
-103.06527561562706_18.79170102316482,,,24,6,0.0,0
-102.88561255880316_18.706636456461325,,,37,9,0.0,0
-102.88561255880316_19.38594112873661,,,34,8,0.0,0
-102.7957810303912_19.38594112873661,,,31,7,0.0,0
-103.15510714403902_20.23109357938729,,,0,0,0.0,0
-103.06527561562706_20.23109357938729,,,0,0,0.0,0
-102.9754440872151_20.23109357938729,,,0,0,0.0,0
-102.88561255880316_20.23109357938729,,,0,0,0.0,0
-102.7957810303912_20.23109357938729,,,0,0,0.0,0
-103.33477020086292_21.071676463670826,,,21,5,0.0,0
-103.24493867245096_21.155477408046544,,,31,7,0.0,0
-103.60426478609878_21.40659520719035,,,3,0,0.0,0
-103.51443325768682_22.07412590125628,,,19,4,0.0,0
-103.51443325768682_22.157348066763056,,,19,4,0.0,0
-103.42460172927488_22.07412590125628,,,15,3,0.0,0
-103.60426478609878_22.57271803648727,,,27,6,0.0,0
-103.60426478609878_22.904116301036076,,,8,2,0.0,0
-103.60426478609878_22.986839990812282,,,1,0,0.0,0
-103.33477020086292_22.406718801972914,,,29,7,0.0,0
-103.33477020086292_22.48974330800898,,,2,0,0.0,0
-103.33477020086292_22.57271803648727,,,33,8,0.0,0
-103.33477020086292_22.986839990812282,,,17,4,0.0,0
-103.24493867245096_22.65564284333943,,,21,5,0.0,0
-103.06527561562706_22.986839990812282,,,24,6,0.0,0
-103.60426478609878_23.317226998408007,,,5,1,0.0,0
-103.51443325768682_23.069513046210616,,,6,1,0.0,0
-103.42460172927488_23.399696111112384,,,15,3,0.0,0
-103.42460172927488_23.48211388939773,,,22,5,0.0,0
-102.9754440872151_23.069513046210616,,,23,5,0.0,0
-102.88561255880316_23.64679488931916,,,33,8,0.0,0
-103.60426478609878_24.385282141599326,,,20,5,0.0,0
-103.60426478609878_24.54881126905396,,,3,0,0.0,0
-103.60426478609878_24.630496059242333,,,6,1,0.0,0
-103.42460172927488_24.630496059242333,,,22,5,0.0,0
-103.24493867245096_24.46707325258056,,,17,4,0.0,0
-102.9754440872151_24.54881126905396,,,33,8,0.0,0
-102.88561255880316_24.057589406269315,,,38,9,0.0,0
-102.7957810303912_24.057589406269315,,,17,4,0.0,0
-103.60426478609878_24.956700339764303,,,18,4,0.0,0
-103.60426478609878_25.038117040038248,,,27,6,0.0,0
-103.60426478609878_25.119479734271003,,,1,0,0.0,0
-103.51443325768682_24.793705436249,,,10,2,0.0,0
-103.51443325768682_24.956700339764303,,,17,4,0.0,0
-103.51443325768682_25.038117040038248,,,18,4,0.0,0
-103.51443325768682_25.119479734271003,,,10,2,0.0,0
-103.42460172927488_24.712127491887145,,,11,2,0.0,0
-103.42460172927488_24.793705436249,,,9,2,0.0,0
-103.42460172927488_25.038117040038248,,,7,1,0.0,0
-103.33477020086292_24.712127491887145,,,27,6,0.0,0
-103.33477020086292_24.956700339764303,,,5,1,0.0,0
-103.24493867245096_25.20078829432483,,,11,2,0.0,0
-103.15510714403902_24.956700339764303,,,17,4,0.0,0
-103.15510714403902_25.119479734271003,,,8,2,0.0,0
-103.15510714403902_25.20078829432483,,,1,0,0.0,0
-103.06527561562706_24.712127491887145,,,15,3,0.0,0
-103.06527561562706_24.875229762108027,,,0,0,0.0,0
-103.06527561562706_25.20078829432483,,,0,0,0.0,0
-102.9754440872151_24.712127491887145,,,13,3,0.0,0
-102.9754440872151_25.038117040038248,,,0,0,0.0,0
-102.9754440872151_25.119479734271003,,,2,0,0.0,0
-102.9754440872151_25.20078829432483,,,0,0,0.0,0
-102.9754440872151_25.28204259258345,,,37,9,0.0,0
-102.88561255880316_24.956700339764303,,,1,0,0.0,0
-102.88561255880316_25.038117040038248,,,0,0,0.0,0
-102.88561255880316_25.119479734271003,,,0,0,0.0,0
-102.88561255880316_25.20078829432483,,,0,0,0.0,0
-102.88561255880316_25.28204259258345,,,7,1,0.0,0
-102.7957810303912_24.793705436249,,,16,4,0.0,0
-102.7957810303912_24.956700339764303,,,3,0,0.0,0
-102.7957810303912_25.038117040038248,,,0,0,0.0,0
-102.7957810303912_25.119479734271003,,,0,0,0.0,0
-102.7957810303912_25.20078829432483,,,0,0,0.0,0
-102.7957810303912_25.444387895859457,,,30,7,0.0,0
-103.60426478609878_26.091573474384994,,,3,0,0.0,0
-103.60426478609878_26.252816012613508,,,4,1,0.0,0
-103.51443325768682_26.252816012613508,,,0,0,0.0,0
-103.33477020086292_26.01086869800926,,,38,9,0.0,0
-103.24493867245096_26.091573474384994,,,0,0,0.0,0
-103.24493867245096_26.172222619697713,,,0,0,0.0,0
-103.24493867245096_26.252816012613508,,,0,0,0.0,0
-103.15510714403902_26.252816012613508,,,20,5,0.0,0
-103.06527561562706_26.01086869800926,,,2,0,0.0,0
-103.06527561562706_26.091573474384994,,,0,0,0.0,0
-102.9754440872151_25.93010841242947,,,0,0,0.0,0
-102.9754440872151_26.01086869800926,,,0,0,0.0,0
-102.9754440872151_26.091573474384994,,,0,0,0.0,0
-102.9754440872151_26.172222619697713,,,1,0,0.0,0
-102.9754440872151_26.252816012613508,,,2,0,0.0,0
-102.88561255880316_26.01086869800926,,,0,0,0.0,0
-102.88561255880316_26.091573474384994,,,0,0,0.0,0
-102.88561255880316_26.172222619697713,,,13,3,0.0,0
-102.88561255880316_26.252816012613508,,,24,6,0.0,0
-102.7957810303912_25.525478648254804,,,9,2,0.0,0
-102.7957810303912_25.849292740029377,,,0,0,0.0,0
-102.7957810303912_26.091573474384994,,,0,0,0.0,0
-102.7957810303912_26.172222619697713,,,20,5,0.0,0
-103.60426478609878_26.333353532323734,,,2,0,0.0,0
-103.60426478609878_26.413835058545235,,,6,1,0.0,0
-103.60426478609878_26.494260471520562,,,5,1,0.0,0
-103.60426478609878_26.574629652018167,,,4,1,0.0,0
-103.60426478609878_26.65494248133258,,,5,1,0.0,0
-103.60426478609878_26.735198841284596,,,5,1,0.0,0
-103.60426478609878_26.815398614221458,,,2,0,0.0,0
-103.60426478609878_26.895541683016987,,,1,0,0.0,0
-103.60426478609878_26.975627931071763,,,2,0,0.0,0
-103.60426478609878_27.055657242313234,,,3,0,0.0,0
-103.51443325768682_26.333353532323734,,,0,0,0.0,0
-103.51443325768682_26.413835058545235,,,2,0,0.0,0
-103.51443325768682_26.494260471520562,,,5,1,0.0,0
-103.51443325768682_26.574629652018167,,,4,1,0.0,0
-103.51443325768682_26.65494248133258,,,2,0,0.0,0
-103.51443325768682_26.735198841284596,,,1,0,0.0,0
-103.51443325768682_26.815398614221458,,,0,0,0.0,0
-103.51443325768682_26.895541683016987,,,0,0,0.0,0
-103.51443325768682_26.975627931071763,,,10,2,0.0,0
-103.42460172927488_26.333353532323734,,,0,0,0.0,0
-103.42460172927488_26.413835058545235,,,0,0,0.0,0
-103.42460172927488_26.494260471520562,,,1,0,0.0,0
-103.42460172927488_26.574629652018167,,,0,0,0.0,0
-103.42460172927488_26.895541683016987,,,2,0,0.0,0
-103.33477020086292_26.735198841284596,,,0,0,0.0,0
-103.24493867245096_26.333353532323734,,,0,0,0.0,0
-103.24493867245096_26.413835058545235,,,0,0,0.0,0
-103.24493867245096_26.494260471520562,,,1,0,0.0,0
-103.24493867245096_26.574629652018167,,,3,0,0.0,0
-103.24493867245096_26.65494248133258,,,2,0,0.0,0
-103.24493867245096_26.895541683016987,,,0,0,0.0,0
-103.24493867245096_26.975627931071763,,,2,0,0.0,0
-103.24493867245096_27.055657242313234,,,12,3,0.0,0
-103.15510714403902_26.333353532323734,,,0,0,0.0,0
-103.15510714403902_26.413835058545235,,,0,0,0.0,0
-103.15510714403902_26.494260471520562,,,3,0,0.0,0
-103.15510714403902_26.815398614221458,,,0,0,0.0,0
-103.15510714403902_26.895541683016987,,,0,0,0.0,0
-103.15510714403902_26.975627931071763,,,0,0,0.0,0
-103.15510714403902_27.055657242313234,,,1,0,0.0,0
-103.06527561562706_26.65494248133258,,,2,0,0.0,0
-103.06527561562706_26.735198841284596,,,0,0,0.0,0
-103.06527561562706_26.815398614221458,,,0,0,0.0,0
-103.06527561562706_26.895541683016987,,,0,0,0.0,0
-103.06527561562706_26.975627931071763,,,0,0,0.0,0
-103.06527561562706_27.055657242313234,,,0,0,0.0,0
-102.9754440872151_26.333353532323734,,,10,2,0.0,0
-102.9754440872151_26.413835058545235,,,2,0,0.0,0
-102.9754440872151_26.494260471520562,,,2,0,0.0,0
-102.9754440872151_26.574629652018167,,,0,0,0.0,0
-102.9754440872151_26.65494248133258,,,0,0,0.0,0
-102.9754440872151_26.735198841284596,,,0,0,0.0,0
-102.9754440872151_26.815398614221458,,,0,0,0.0,0
-102.9754440872151_26.895541683016987,,,0,0,0.0,0
-102.9754440872151_26.975627931071763,,,0,0,0.0,0
-102.9754440872151_27.055657242313234,,,0,0,0.0,0
-102.88561255880316_26.333353532323734,,,8,2,0.0,0
-102.88561255880316_26.413835058545235,,,4,1,0.0,0
-102.88561255880316_26.574629652018167,,,2,0,0.0,0
-102.88561255880316_26.65494248133258,,,1,0,0.0,0
-102.88561255880316_26.735198841284596,,,1,0,0.0,0
-102.88561255880316_26.815398614221458,,,0,0,0.0,0
-102.88561255880316_26.895541683016987,,,0,0,0.0,0
-102.88561255880316_26.975627931071763,,,0,0,0.0,0
-102.88561255880316_27.055657242313234,,,2,0,0.0,0
-102.7957810303912_26.574629652018167,,,3,0,0.0,0
-102.7957810303912_26.65494248133258,,,1,0,0.0,0
-102.7957810303912_26.735198841284596,,,2,0,0.0,0
-102.7957810303912_26.815398614221458,,,1,0,0.0,0
-102.7957810303912_26.895541683016987,,,1,0,0.0,0
-102.7957810303912_26.975627931071763,,,0,0,0.0,0
-102.7957810303912_27.055657242313234,,,3,0,0.0,0
-103.60426478609878_27.13562950119585,,,1,0,0.0,0
-103.60426478609878_27.215544592701203,,,1,0,0.0,0
-103.60426478609878_27.45494572067861,,,0,0,0.0,0
-103.60426478609878_27.53463100303685,,,0,0,0.0,0
-103.60426478609878_27.61425855083609,,,0,0,0.0,0
-103.60426478609878_27.69382825222259,,,7,1,0.0,0
-103.51443325768682_27.13562950119585,,,5,1,0.0,0
-103.51443325768682_27.375202816142718,,,0,0,0.0,0
-103.51443325768682_27.45494572067861,,,0,0,0.0,0
-103.51443325768682_27.53463100303685,,,0,0,0.0,0
-103.51443325768682_27.61425855083609,,,0,0,0.0,0
-103.51443325768682_27.69382825222259,,,1,0,0.0,0
-103.42460172927488_27.13562950119585,,,8,2,0.0,0
-103.42460172927488_27.295402402338105,,,3,0,0.0,0
-103.42460172927488_27.375202816142718,,,0,0,0.0,0
-103.42460172927488_27.45494572067861,,,0,0,0.0,0
-103.42460172927488_27.53463100303685,,,0,0,0.0,0
-103.42460172927488_27.61425855083609,,,1,0,0.0,0
-103.42460172927488_27.85279367098089,,,2,0,0.0,0
-103.33477020086292_27.295402402338105,,,0,0,0.0,0
-103.33477020086292_27.375202816142718,,,2,0,0.0,0
-103.33477020086292_27.45494572067861,,,0,0,0.0,0
-103.33477020086292_27.53463100303685,,,0,0,0.0,0
-103.33477020086292_27.61425855083609,,,4,1,0.0,0
-103.33477020086292_27.773339995870302,,,1,0,0.0,0
-103.33477020086292_27.85279367098089,,,0,0,0.0,0
-103.24493867245096_27.295402402338105,,,0,0,0.0,0
-103.24493867245096_27.375202816142718,,,2,0,0.0,0
-103.24493867245096_27.45494572067861,,,0,0,0.0,0
-103.24493867245096_27.53463100303685,,,0,0,0.0,0
-103.24493867245096_27.773339995870302,,,0,0,0.0,0
-103.24493867245096_27.85279367098089,,,0,0,0.0,0
-103.15510714403902_27.13562950119585,,,4,1,0.0,0
-103.15510714403902_27.295402402338105,,,9,2,0.0,0
-103.15510714403902_27.375202816142718,,,1,0,0.0,0
-103.15510714403902_27.45494572067861,,,0,0,0.0,0
-103.15510714403902_27.85279367098089,,,1,0,0.0,0
-103.06527561562706_27.13562950119585,,,2,0,0.0,0
-103.06527561562706_27.61425855083609,,,5,1,0.0,0
-103.06527561562706_27.69382825222259,,,1,0,0.0,0
-102.9754440872151_27.13562950119585,,,1,0,0.0,0
-102.9754440872151_27.215544592701203,,,0,0,0.0,0
